"시점","구·군별(1)",구·군별(2),1인
"2021.01","중구",부평동,1654
"2021.01","중구",광복동,417
"2021.01","중구",남포동,494
"2021.01","중구",영주1동,1870
"2021.01","중구",영주2동,1692
"2021.01","서구",소계,25513
"2021.01","서구",동대신1동,1102
"2021.01","서구",동대신2동,1529
"2021.01","서구",동대신3동,1864
"2021.01","서구",서대신1동,2361
"2021.01","서구",서대신3동,1098
"2021.01","서구",서대신4동,917
"2021.01","서구",부민동,2276
"2021.01","서구",아미동,2443
"2021.01","서구",초장동,1607
"2021.01","서구",충무동,3079
"2021.01","서구",남부민1동,1539
"2021.01","서구",남부민2동,2443
"2021.01","서구",암남동,3255
"2021.01","동구",소계,22591
"2021.01","동구",초량1동,1631
"2021.01","동구",초량2동,1926
"2021.01","동구",초량3동,2807
"2021.01","동구",초량6동,1571
"2021.01","동구",수정1동,879
"2021.01","동구",수정2동,2385
"2021.01","동구",수정4동,1244
"2021.01","동구",수정5동,1299
"2021.01","동구",좌천동,2349
"2021.01","동구",범일1동,3052
"2021.01","동구",범일2동,2419
"2021.01","동구",범일5동,1029
"2021.01","영도구",소계,23542
"2021.01","영도구",남항동,2646
"2021.01","영도구",영선1동,762
"2021.01","영도구",영선2동,1512
"2021.01","영도구",신선동,2516
"2021.01","영도구",봉래1동,1585
"2021.01","영도구",봉래2동,1216
"2021.01","영도구",청학1동,1442
"2021.01","영도구",청학2동,2793
"2021.01","영도구",동삼1동,4861
"2021.01","영도구",동삼2동,982
"2021.01","영도구",동삼3동,3227
"2021.01","부산진구",소계,76899
"2021.01","부산진구",부전1동,6686
"2021.01","부산진구",부전2동,3196
"2021.01","부산진구",연지동,2634
"2021.01","부산진구",초읍동,3697
"2021.01","부산진구",양정1동,3541
"2021.01","부산진구",양정2동,5013
"2021.01","부산진구",전포1동,6919
"2021.01","부산진구",전포2동,5976
"2021.01","부산진구",부암1동,3270
"2021.01","부산진구",부암3동,1889
"2021.01","부산진구",당감1동,3645
"2021.01","부산진구",당감2동,1626
"2021.01","부산진구",당감4동,1877
"2021.01","부산진구",가야1동,5079
"2021.01","부산진구",가야2동,2366
"2021.01","부산진구",개금1동,4588
"2021.01","부산진구",개금2동,1847
"2021.01","부산진구",개금3동,3964
"2021.01","부산진구",범천1동,4414
"2021.01","부산진구",범천2동,4672
"2021.01","동래구",소계,39002
"2021.01","동래구",수민동,4119
"2021.01","동래구",복산동,2169
"2021.01","동래구",명륜동,2433
"2021.01","동래구",온천1동,5737
"2021.01","동래구",온천2동,2062
"2021.01","동래구",온천3동,6393
"2021.01","동래구",사직1동,1827
"2021.01","동래구",사직2동,1605
"2021.01","동래구",사직3동,2617
"2021.01","동래구",안락1동,2724
"2021.01","동래구",안락2동,3086
"2021.01","동래구",명장1동,2157
"2021.01","동래구",명장2동,2073
"2021.01","남구",소계,43460
"2021.01","남구",대연1동,5116
"2021.01","남구",대연3동,6866
"2021.01","남구",대연4동,1943
"2021.01","남구",대연5동,3313
"2021.01","남구",대연6동,1497
"2021.01","남구",용호1동,4086
"2021.01","남구",용호2동,1790
"2021.01","남구",용호3동,2120
"2021.01","남구",용호4동,1230
"2021.01","남구",용당동,1160
"2021.01","남구",감만1동,2424
"2021.01","남구",감만2동,1354
"2021.01","남구",우암동,2001
"2021.01","남구",문현1동,1931
"2021.01","남구",문현2동,3005
"2021.01","남구",문현3동,1982
"2021.01","남구",문현4동,1642
"2021.01","북구",소계,39811
"2021.01","북구",구포1동,3445
"2021.01","북구",구포2동,4577
"2021.01","북구",구포3동,3554
"2021.01","북구",금곡동,7334
"2021.01","북구",화명1동,1995
"2021.01","북구",화명2동,1756
"2021.01","북구",화명3동,2004
"2021.01","북구",덕천1동,3137
"2021.01","북구",덕천2동,3503
"2021.01","북구",덕천3동,2793
"2021.01","북구",만덕1동,1471
"2021.01","북구",만덕2동,2602
"2021.01","북구",만덕3동,1640
"2021.01","해운대구",소계,58295
"2021.01","해운대구",우1동,4732
"2021.01","해운대구",우2동,2853
"2021.01","해운대구",우3동,2411
"2021.01","해운대구",중1동,4270
"2021.01","해운대구",중2동,3039
"2021.01","해운대구",좌1동,2736
"2021.01","해운대구",좌2동,5011
"2021.01","해운대구",좌3동,1588
"2021.01","해운대구",좌4동,1807
"2021.01","해운대구",송정동,2127
"2021.01","해운대구",반여1동,2974
"2021.01","해운대구",반여2동,3390
"2021.01","해운대구",반여3동,2246
"2021.01","해운대구",반여4동,1172
"2021.01","해운대구",반송1동,4291
"2021.01","해운대구",반송2동,5584
"2021.01","해운대구",재송1동,3902
"2021.01","해운대구",재송2동,4162
"2021.01","사하구",소계,51648
"2021.01","사하구",괴정1동,2967
"2021.01","사하구",괴정2동,2147
"2021.01","사하구",괴정3동,3053
"2021.01","사하구",괴정4동,1917
"2021.01","사하구",당리동,3521
"2021.01","사하구",하단1동,4440
"2021.01","사하구",하단2동,5779
"2021.01","사하구",신평1동,3676
"2021.01","사하구",신평2동,2090
"2021.01","사하구",장림1동,2070
"2021.01","사하구",장림2동,3954
"2021.01","사하구",다대1동,5800
"2021.01","사하구",다대2동,4343
"2021.01","사하구",구평동,1131
"2021.01","사하구",감천1동,2856
"2021.01","사하구",감천2동,1904
"2021.01","금정구",소계,43881
"2021.01","금정구",서1동,1946
"2021.01","금정구",서2동,2491
"2021.01","금정구",서3동,2713
"2021.01","금정구",금사회동동,1991
"2021.01","금정구",부곡1동,2214
"2021.01","금정구",부곡2동,2569
"2021.01","금정구",부곡3동,2327
"2021.01","금정구",부곡4동,2379
"2021.01","금정구",장전1동,6428
"2021.01","금정구",장전2동,4535
"2021.01","금정구",선두구동,683
"2021.01","금정구",청룡노포동,1587
"2021.01","금정구",남산동,5853
"2021.01","금정구",구서1동,2257
"2021.01","금정구",구서2동,3712
"2021.01","금정구",금성동,196
"2021.01","강서구",소계,20912
"2021.01","강서구",대저1동,2224
"2021.01","강서구",대저2동,1848
"2021.01","강서구",강동동,1512
"2021.01","강서구",명지1동,4517
"2021.01","강서구",명지2동,1780
"2021.01","강서구",가락동,767
"2021.01","강서구",녹산동,6840
"2021.01","강서구",가덕도동,1424
"2021.01","연제구",소계,33986
"2021.01","연제구",거제1동,2908
"2021.01","연제구",거제2동,1133
"2021.01","연제구",거제3동,1810
"2021.01","연제구",거제4동,1065
"2021.01","연제구",연산1동,2170
"2021.01","연제구",연산2동,3244
"2021.01","연제구",연산3동,1681
"2021.01","연제구",연산4동,4323
"2021.01","연제구",연산5동,6068
"2021.01","연제구",연산6동,3372
"2021.01","연제구",연산8동,2149
"2021.01","연제구",연산9동,4063
"2021.01","수영구",소계,36059
"2021.01","수영구",남천1동,2374
"2021.01","수영구",남천2동,1314
"2021.01","수영구",수영동,3823
"2021.01","수영구",망미1동,4168
"2021.01","수영구",망미2동,1899
"2021.01","수영구",광안1동,7310
"2021.01","수영구",광안2동,4392
"2021.01","수영구",광안3동,3516
"2021.01","수영구",광안4동,2385
"2021.01","수영구",민락동,4878
"2021.01","사상구",소계,38980
"2021.01","사상구",삼락동,1694
"2021.01","사상구",모라1동,3888
"2021.01","사상구",모라3동,4120
"2021.01","사상구",덕포1동,1896
"2021.01","사상구",덕포2동,2007
"2021.01","사상구",괘법동,6688
"2021.01","사상구",감전동,3605
"2021.01","사상구",주례1동,1953
"2021.01","사상구",주례2동,4938
"2021.01","사상구",주례3동,1890
"2021.01","사상구",학장동,3676
"2021.01","사상구",엄궁동,2625
"2021.01","기장군",소계,26812
"2021.01","기장군",기장읍,10956
